osm_id,code,fclass,name
617941,2701,tourist_info,Champéry
770110,2701,tourist_info,Rüfenacht
1014954,2203,cinema,Ciné Rex
3398723,2701,tourist_info,Chalet de la Dent de Vaulion
6080794,2401,hotel,Hotel Hari
6081329,2401,hotel,Parkhotel Bellevue
8096510,2304,pub,Susten Kulm
8204263,2303,cafe,Snack-Buvette Belvédère
8204264,2742,viewpoint,
8983852,2721,attraction,Engstligenfall
9332247,2302,fast_food,McDonald's
9481514,2701,tourist_info,Hörnli
11210062,2721,attraction,007 Bungy Jumping
11246651,2701,tourist_info,Pasquerio
12443131,2701,tourist_info,Frasco
12449410,2701,tourist_info,
17280815,2701,tourist_info,Thürnen
18476816,2301,restaurant,Gourmet Party Service
20600205,2902,bench,
20600208,2601,bank,
20600209,2005,post_office,
21761857,2742,viewpoint,Hörnli
21761858,2033,recycling_clothes,
24870848,2701,tourist_info,Gamssteg
24977789,2301,restaurant,Arnisee
24977794,2301,restaurant,Lehnhof
24977799,2301,restaurant,Apertura
24977802,2304,pub,Schützenhaus
24977811,2723,monument,Telldenkmal
24982110,2401,hotel,Ospizio del San Gottardo
25582108,2701,tourist_info,
25648489,2733,archaeological,Pierre du Niton
25648489,2721,attraction,Pierre du Niton
26027491,2701,tourist_info,
26027492,2701,tourist_info,
26027518,2701,tourist_info,
26040822,2742,viewpoint,
26054765,2301,restaurant,Wilhelm Tell
26055227,2201,theatre,Kellertheater im Vogelsang
26806049,2304,pub,Aebi
26860577,2422,camp_site,Bächli
26860662,2422,camp_site,Gottardo
26860674,2422,camp_site,Idyll
26860701,2422,camp_site,Camping Moubra
26860731,2422,camp_site,Schützenbach
26864039,2734,wayside_cross,Mutteristock
27495880,2701,tourist_info,Ebmatingen
27495881,2701,tourist_info,
27504008,2701,tourist_info,Deggio
27504025,2701,tourist_info,
27504027,2701,tourist_info,Ronco
27504041,2701,tourist_info,Cresta di sopra
27504047,2701,tourist_info,Altanca Foss
27505232,2593,vending_any,
27505232,2701,tourist_info,
27515786,2301,restaurant,Froburg
27665895,2701,tourist_info,
28137648,2201,theatre,Schiffbau
28550002,2701,tourist_info,
29042367,2204,park,Kirchenwiese
29455086,2203,cinema,Kiwi
29455088,2305,bar,Loge
29455090,2031,recycling_glass,
29456226,2001,police,Polizeiposten Winterthur Ost
29531593,2005,post_office,Hauptpost 8400 Winterthur
29531596,2005,post_office,Post Geiselweid
29542818,2005,post_office,8408 Winterthur 8 Wülflingen
29542819,2005,post_office,Post Töss
29542820,2005,post_office,Post Filiale 8404 Winterthur 4 Oberwinterthur
29542821,2005,post_office,Post Winterthur-Seen
29567281,2701,tourist_info,Schönausteg
29744663,2031,recycling_glass,
29744664,2031,recycling_glass,Sammelstelle Lindenplatz
29744667,2031,recycling_glass,
29744668,2031,recycling_glass,
29744857,2030,recycling,
29744858,2031,recycling_glass,
29773946,2907,camera_surveillance,
29782340,2201,theatre,Kursaal
29882002,2005,post_office,8212 Neuhausen am Rheinfall 1
29885122,2001,police,Polizeistation Neuhausen am Rheinfall
30000154,2701,tourist_info,
30000501,2701,tourist_info,Stärpel
30010976,2602,atm,Schaffhauser Kantonalbank
30015174,2742,viewpoint,Fischetz
30015185,2742,viewpoint,Känzeli Schloss Laufen
30123429,2701,tourist_info,Schindellegi
30123455,2701,tourist_info,
30123524,2701,tourist_info,Willerzell
30123780,2701,tourist_info,Sonne (Vorderthal)
30123880,2701,tourist_info,
30499767,2701,tourist_info,Klingenstock
30677688,2005,post_office,
30838518,2701,tourist_info,Fisischafberg
30838531,2742,viewpoint,Jegertosse
30838816,2701,tourist_info,Fisialp
30838830,2701,tourist_info,
30838851,2701,tourist_info,
30843265,2742,viewpoint,Gratsattel
30843278,2742,viewpoint,Gällihore
30843714,2701,tourist_info,
30859228,2742,viewpoint,Rastplatz Chueweid
30859233,2301,restaurant,Berghaus Ramslauenen
30985827,2083,kindergarten,Kindergarten Waldpark
31054226,2901,toilet,Bushaltestelle Rheinhaldenstrasse
31233627,2701,tourist_info,Schwerzenbach
31241112,2902,bench,
31241113,2742,viewpoint,Belchenflue
31329641,2701,tourist_info,Stoos Bergstation Luftseilbahn
31372648,2301,restaurant,Restaurant Landhus
31664300,2742,viewpoint,Stockhorn
31737225,2111,clinic,Kinderklinik
31819592,2401,hotel,Hotel Jardin Bern
32044989,2701,tourist_info,
32097486,2031,recycling_glass,
32222644,2301,restaurant,Café Müller
32606774,2007,library,Kornhausbibliothek
32606783,2742,viewpoint,
32609996,2722,museum,Abegg Stiftung
32654789,2401,hotel,ibis budget Bern Expo
32654790,2401,hotel,Arabelle
32707625,2701,tourist_info,Habsburg
32851853,2301,restaurant,Sternen
32851853,2401,hotel,Sternen
32851854,2301,restaurant,Hirschen
32851854,2401,hotel,Hirschen
32990264,2401,hotel,Gurten Hotel
33063987,2301,restaurant,Beaulieu
33064267,2301,restaurant,Zum blauen Engel
33064268,2301,restaurant,Ali Baba
33064271,2301,restaurant,Zebra
33075889,2701,tourist_info,Glarus
33115811,2601,bank,Glarner Kantonalbank
33126515,2501,supermarket,Spar
33210806,2701,tourist_info,Wangen
33263077,2701,tourist_info,Aarburg Brücke
33327398,2701,tourist_info,Ussbüel
33402313,2902,bench,
33402336,2902,bench,
33402359,2902,bench,
33402398,2742,viewpoint,
33592831,2701,tourist_info,
33592872,2701,tourist_info,Linthkanal
33633470,2701,tourist_info,Tuggen
33642906,2701,tourist_info,
33653260,2902,bench,
34015111,2001,police,Polizeistation Uznach
34015112,2601,bank,Raiffeisenbank Benken
34015113,2601,bank,St.Galler Kantonalbank
34015219,2301,restaurant,Zen Zen Asia
34015354,2401,hotel,Hotel Ochsen
34021139,2005,post_office,
34021140,2004,post_box,
34039212,2301,restaurant,Hallenbadrestaurant Geiselweid
34040796,2301,restaurant,Schwimmbadrestaurant Töss
34078848,2742,viewpoint,
34078850,2742,viewpoint,
34095568,2701,tourist_info,Oetwil
34095624,2701,tourist_info,Rundi
34148088,2701,tourist_info,
34227829,2081,university,Sciences II & Sciences III
34555108,2005,post_office,Post Filiale Olten 1
34972995,2701,tourist_info,
34973065,2701,tourist_info,Kulm Innerarosa
34973111,2701,tourist_info,Prätschli
35296928,2742,viewpoint,Esplanade du Château
35306559,2004,post_box,
35635934,2701,tourist_info,Stäfa Schiff
35637125,2701,tourist_info,Stäfa
35679673,2082,school,Schulhaus Letzi
35679674,2082,school,Jugendhaus Schlössli
35785747,2301,restaurant,Landgasthaus Neuhof
35789298,2082,school,Schulhaus Büel
36161419,2701,tourist_info,Laupen
36172036,2008,town_hall,Service de l’état civil
36174874,2002,fire_station,Caserne des Pompiers 1
36420876,2005,post_office,Poststelle 3027 Bern 27 Bethlehem
36721206,2004,post_box,
36723336,2301,restaurant,Gasthof Schützenhaus
36723373,2004,post_box,
36726161,2501,supermarket,Migros
36990350,2701,tourist_info,Frenkendorf
38453957,2701,tourist_info,Mülital
39768209,2501,supermarket,Coop
39768421,2082,school,Primarschulhaus Ausserhirschland
39797148,2030,recycling,
39797220,2004,post_box,
39947904,2501,supermarket,Coop
40167978,2701,tourist_info,Aareschlucht Osteingang
40251419,2701,tourist_info,
40251474,2701,tourist_info,Innertkirchen
46813654,2082,school,Kindergarten
47744371,2511,convenience,Coop Tankstelle Höngg
48932835,2501,supermarket,Migros
49779163,2004,post_box,
50086939,2701,tourist_info,Trübbach Rheindamm
50371018,2701,tourist_info,Tössriederen
51989980,2701,tourist_info,
51990123,2701,tourist_info,
52200163,2511,convenience,Dorflade
52727102,2033,recycling_clothes,
53169760,2301,restaurant,Loewen
53208232,2004,post_box,
54690686,2301,restaurant,Landgasthof Frohe Aussicht
54754439,2005,post_office,
54754441,2005,post_office,Post Filiale 8757 Filzbach
54754465,2301,restaurant,RömerTurm
54754465,2401,hotel,RömerTurm
55209400,2721,attraction,Stein am Rhein
55275697,2004,post_box,
55293303,2004,post_box,
55310884,2301,restaurant,Landgasthof Löwen
56340263,2004,post_box,
56353800,2004,post_box,
56373503,2005,post_office,Post Filiale 8716 Schmerikon
56698073,2007,library,Gemeindebibliothek Stäfa
56699037,2031,recycling_glass,
56699071,2541,car_dealership,Seegarage Stäfa AG
56877256,2301,restaurant,Restaurant Burg Hohenklingen
56877256,2721,attraction,Restaurant Burg Hohenklingen
56908436,2304,pub,Steinerhof
57370928,2301,restaurant,Metzg
57370928,2401,hotel,Metzg
57474533,2701,tourist_info,Braunwald
57475648,2701,tourist_info,Hüttenberg
57558761,2301,restaurant,Chämistube
57558764,2301,restaurant,Cristal
57558764,2401,hotel,Cristal
57558768,2301,restaurant,Uhu
57558824,2405,hostel,Adrenalin
57750427,2701,tourist_info,Bergtrotte
58009017,2701,tourist_info,
59139772,2742,viewpoint,Schlossgarten
59185470,2511,convenience,AVIA
59318777,2701,tourist_info,
59624426,2301,restaurant,Landgasthof Adler
59908184,2742,viewpoint,
60018172,2904,fountain,Jet d'eau
60018172,2721,attraction,Jet d'eau
60030904,2004,post_box,
60030906,2903,drinking_water,Notwasserbrunnen
60034667,2601,bank,Zürcher Kantonalbank
60034669,2601,bank,Raiffeisen
60043534,2742,viewpoint,
60166425,2721,attraction,Pluto (Planetenweg)
60199603,2701,tourist_info,
60228711,2301,restaurant,Hochwacht
60228773,2953,observation_tower,Aussichtsturm Pfannenstiel (Alter Bachtelturm)
60228773,2742,viewpoint,Aussichtsturm Pfannenstiel (Alter Bachtelturm)
60271460,2504,mall,Neumarkt 1
60271473,2504,mall,Neumarkt 2
60271494,2504,mall,Neumarkt 3
60272233,2504,mall,Neumarkt 5
60272989,2008,town_hall,Rathaus Stadt St. Gallen
60404147,2701,tourist_info,Baar SBB
60404149,2701,tourist_info,Dorfstrasse
60467930,2302,fast_food,McDonald's
60474582,2904,fountain,Zofinger-Brunnen
60515220,2701,tourist_info,
60525054,2701,tourist_info,Heisch
60547232,2701,tourist_info,
60547245,2701,tourist_info,
60547276,2701,tourist_info,Neubühl
60630911,2701,tourist_info,Bäretswil
60673044,2405,hostel,Jugendherberge Stein am Rhein
60673980,2601,bank,Schaffhauser Kantonalbank
60674548,2701,tourist_info,Tourist Information
60733338,2903,drinking_water,Tränkbrunnen Höngg
60733384,2903,drinking_water,
60734353,2903,drinking_water,
60890624,2701,tourist_info,Meiringen
60941424,2701,tourist_info,Grynau
60942567,2902,bench,
61263856,2903,drinking_water,
61270552,2902,bench,
61272331,2903,drinking_water,
61875567,2004,post_box,
61875573,2004,post_box,
61875575,2004,post_box,
63004115,2201,theatre,Neues Theater Spirgarten
63378736,2701,tourist_info,Erlosen
64583491,2701,tourist_info,Wanzwil
66540544,2701,tourist_info,Gebertingerwald
66944771,2701,tourist_info,Wissegg
66950141,2701,tourist_info,
67763112,2701,tourist_info,
67770564,2701,tourist_info,
67771340,2902,bench,
70656488,2501,supermarket,Migros
71082143,2903,drinking_water,
71525383,2304,pub,Buvette Dreirosen
71525546,2001,police,Einsatzzug Kantonspolizei Basel-Stadt
71525550,2301,restaurant,Restaurant Zum Wilde Maa
71525553,2301,restaurant,Firenze
71525557,2305,bar,66 sixty-six Bar
71525579,2304,pub,DejaVu
71525588,2301,restaurant,Pizzeria Breisacherhof
71525604,2301,restaurant,Eintracht
71525611,2301,restaurant,Gatto Nero
73014199,2701,tourist_info,
73014432,2701,tourist_info,Alpenrose
73014486,2701,tourist_info,
73014489,2701,tourist_info,
73242944,2903,drinking_water,
73653071,2303,cafe,moana
73670930,2304,pub,O'Callaghans Shamrock Pub
73677373,2304,pub,Mellow Bar
73916556,2005,post_office,Filiale Basel 7 Horburg
73916651,2901,toilet,
75025846,2301,restaurant,Il Grappolo
75410204,2701,tourist_info,Samstagern
75743585,2901,toilet,Landiwiese
75746820,2903,drinking_water,
75747174,2903,drinking_water,
75749133,2501,supermarket,Aldi
75757805,2101,pharmacy,Apotheke zum Rebstock
75940437,2901,toilet,
75940552,2901,toilet,
75940582,2301,restaurant,Zum Goldenen Fass
76481489,2701,tourist_info,Poschiavo
76481589,2701,tourist_info,Sfazù
79898788,2701,tourist_info,
79977755,2501,supermarket,Coop
80017558,2701,tourist_info,
80017589,2701,tourist_info,Carrera
80021901,2701,tourist_info,
80027237,2701,tourist_info,
80027297,2701,tourist_info,Il Fuorn
80037026,2903,drinking_water,
80052443,2031,recycling_glass,
80082240,2012,community_centre,"Gemeinschaftszentrum Wollishofen, Standort Neubühl"
80087517,2301,restaurant,Yan-Ruyi
80094171,2903,drinking_water,Notwasserbrunnen
81321510,2030,recycling,
82462299,2511,convenience,Möve
82462305,2031,recycling_glass,Chlosterwis
82675534,2701,tourist_info,Lavorgo
82760152,2701,tourist_info,Corsinge Les Murailles
83208442,2701,tourist_info,
83209061,2701,tourist_info,
83325488,2903,drinking_water,Brunnentrog
83325695,2903,drinking_water,Fuechslibrunnen
83326029,2903,drinking_water,Trinkbrunnen Tramendstation Wollishofen
83330378,2903,drinking_water,"Brunnen mit Relief ""Hund und Katze"""
83330862,2501,supermarket,Migros
83370553,2301,restaurant,Boom
84452153,2031,recycling_glass,
84452656,2302,fast_food,Tram Point
84507238,2903,drinking_water,
84511951,2903,drinking_water,Katzen Brueneli
84516808,2031,recycling_glass,Nebensammelstelle Sihlhof
85916687,2701,tourist_info,
85916692,2701,tourist_info,
85929480,2004,post_box,
85929483,2903,drinking_water,
85971586,2701,tourist_info,
86035997,2602,atm,Kantonalbank
86035999,2511,convenience,Agip
87659548,2701,tourist_info,Riedtwil
88888634,2701,tourist_info,Schartenfels
89118028,2701,tourist_info,Sarganser Au
89137671,2301,restaurant,Waaghaus
89266716,2602,atm,
91716247,2701,tourist_info,
91716273,2120,doctors,Praxis Dagmersellen
92291197,2701,tourist_info,
92526564,2701,tourist_info,Rieden
92536357,2907,camera_surveillance,
92544296,2005,post_office,Poststelle 8301 Glattzentrum b. Wallisellen
92612575,2302,fast_food,Burgermeister
92615221,2033,recycling_clothes,
94635618,2501,supermarket,ALDI
94712200,2701,tourist_info,
94797246,2701,tourist_info,
94847732,2005,post_office,Poststelle 8031 Zürich 31 Industriequartier
95582038,2501,supermarket,Spar
96531280,2301,restaurant,Marché Kemptthal
97938597,2701,tourist_info,Maur Schifflände
97968022,2701,tourist_info,Gfenn
97995342,2005,post_office,Post CH AG (Agentur)
97995346,2501,supermarket,Spar
97995350,2511,convenience,avec
97995355,2602,atm,
98019541,2701,tourist_info,Opfikon
98025060,2701,tourist_info,
98033740,2701,tourist_info,
98038782,2701,tourist_info,
98834906,2518,beverages,Walhalla
98873836,2006,telephone,
99190417,2701,tourist_info,
99199244,2701,tourist_info,
99224886,2701,tourist_info,Hermikon
99338789,2701,tourist_info,Niederhöri
99408008,2701,tourist_info,
99415770,2701,tourist_info,
99417104,2701,tourist_info,Oberhöri
100016198,2701,tourist_info,
100016200,2701,tourist_info,
100025311,2701,tourist_info,
100025320,2701,tourist_info,
100221263,2701,tourist_info,Pfaffhausen
100224777,2701,tourist_info,
100249216,2701,tourist_info,
100249230,2701,tourist_info,
100249235,2701,tourist_info,
100873503,2731,castle,Hochwacht Rhinsberg
101056136,2701,tourist_info,Nussbaumen
101112229,2701,tourist_info,
101292376,2301,restaurant,Kirchenfeld
101292381,2301,restaurant,Moules-Edy Ambassador
101374244,2031,recycling_glass,
101386188,2904,fountain,
101392357,2903,drinking_water,
101482745,2701,tourist_info,Neerach (Post)
102704900,2031,recycling_glass,
102705266,2031,recycling_glass,
102713091,2004,post_box,
102713251,2903,drinking_water,
102742258,2005,post_office,
102744373,2301,restaurant,Hirschen
103096904,2511,convenience,Avia Wollishofen Franz
103100928,2511,convenience,avec express
103116140,2302,fast_food,Hafen Enge Beiz
103122838,2301,restaurant,Ziegel oh Lac
103126740,2901,toilet,
103128802,2901,toilet,Hafen Enge
103129266,2903,drinking_water,
103130275,2901,toilet,Arboretum
103130524,2901,toilet,Bürklisteg
103130943,2903,drinking_water,"Brunnen mit ""wasserspeiendem Schwan"""
103131673,2302,fast_food,Imbiss Riviera
103832504,2561,hairdresser,Saleh
104241231,2903,drinking_water,
104241910,2722,museum,Ortsmuseum Wollishofen
104241965,2903,drinking_water,Notwasserbrunnen
104247187,2301,restaurant,UBS Restaurant Flur
104274210,2301,restaurant,Freihof Pizzeria Etna
104274551,2301,restaurant,Shilla
104274852,2301,restaurant,Letzigrund
104275299,2301,restaurant,Pizza Züri
104276014,2301,restaurant,Turbinenhalle
104298607,2903,drinking_water,Brunnen mit wasserspeiender Dogge
104302787,2083,kindergarten,Kindergarten Fritschi
104313466,2251,sports_centre,Budokan
104361643,2903,drinking_water,Dragonerbrunnen
105443906,2301,restaurant,Gabbiano
105459350,2301,restaurant,Zeughauskeller
105460220,2303,cafe,Sprüngli Café-Bar
105506327,2301,restaurant,Zum Alten Löwen
105507813,2031,recycling_glass,
105507936,2903,drinking_water,Brunnen Rigiplatz
105523201,2701,tourist_info,
105524774,2701,tourist_info,
105527603,2701,tourist_info,
105528714,2701,tourist_info,
105533215,2701,tourist_info,
105535240,2701,tourist_info,
105535826,2701,tourist_info,
105536166,2903,drinking_water,
105536166,2742,viewpoint,
105536406,2701,tourist_info,
105538150,2903,drinking_water,
105588675,2701,tourist_info,
106194268,2701,tourist_info,
107456913,2901,toilet,
107469737,2901,toilet,Hafen Tiefenbrunnen
107486650,2031,recycling_glass,
107488702,2303,cafe,
107678669,2301,restaurant,Halle7 Dunkelrestaurant Blinde Kuh
107683868,2304,pub,Werk 8
107766642,2601,bank,Bank für Internationalen Zahlungsausgleich (BIZ)
107873793,2903,drinking_water,"Brunnenplastik ""Mädchen mit Fisch, Knabe mit Hund"""
107908078,2033,recycling_clothes,
111247690,2005,post_office,Post CH AG Filiale 8184 Bachenbülach
111264133,2084,college,Berufsmaturitätsschule Zürich
112017810,2541,car_dealership,Kalchbühl-Garage
112019281,2903,drinking_water,Notwasserbrunnen
112020605,2903,drinking_water,
112148390,2501,supermarket,Coop
112376207,2907,camera_surveillance,
112965994,2301,restaurant,Cafe Medina
112967804,2561,hairdresser,Coiffure Thomas D
112989098,2511,convenience,BachserMärt
113004979,2903,drinking_water,
113996418,2511,convenience,Global Food
114334358,2701,tourist_info,
117116416,2903,drinking_water,
117117063,2903,drinking_water,
119246912,2505,department_store,Coop City
119247298,2301,restaurant,Haus Hiltl
119249170,2501,supermarket,Migros
119484102,2001,police,Quartierwache Unterstrass
119800303,2005,post_office,Poststelle 8033 Zürich 33 Oberstrass
119800304,2401,hotel,Leonardo Boutique Hotel Rigihof
120236581,2005,post_office,Postagentur Buchberg
120475242,2301,restaurant,sunshine hill american bar & restaurant
121978512,2901,toilet,
121991194,2561,hairdresser,JustHair
121991199,2301,restaurant,amani‘s
121994447,2501,supermarket,Pam
121994449,2529,beauty_shop,Juniverse Nails & Beauty
122336608,2301,restaurant,Delfin
122336670,2301,restaurant,Chez Donati
122336999,2301,restaurant,Gasthof zum Goldenen Sternen
122337016,2901,toilet,
122337061,2401,hotel,Hotel Krafft
122337073,2401,hotel,Merian
122337395,2301,restaurant,Parterre One
122337399,2301,restaurant,Brauerei Fischerstube
122507541,2004,post_box,
122626753,2304,pub,Cargo Bar
122643544,2201,theatre,Alti Chäsi
124140239,2501,supermarket,ALDI
124140551,2501,supermarket,Migros
124141245,2501,supermarket,Coop
126531598,2701,tourist_info,
128269749,2501,supermarket,Coop
128269754,2005,post_office,Post Dottikon
128269758,2031,recycling_glass,
130113036,2001,police,Quartierwache Enge
130524353,2592,vending_parking,
132073028,2031,recycling_glass,
132074324,2031,recycling_glass,
132391611,2601,bank,Migros Bank
132392532,2601,bank,PostFinance
132394439,2601,bank,Raiffeisen
132394952,2722,museum,Ortsmuseum Brunngasshus
132397436,2401,hotel,Hotel-Restaurant Zum Goldenen Kopf
132399774,2401,hotel,Rathaus-Stube
132405322,2101,pharmacy,Amavita
132757511,2602,atm,
134474565,2701,tourist_info,Eggwald
135656954,2007,library,PBZ Bibliothek Oerlikon
135912840,2725,artwork,Mélisande
137812784,2201,theatre,Théâtre de Carouge
138245928,2701,tourist_info,
138310840,2301,restaurant,Brombi
140392627,2722,museum,Museum für Gestaltung
146922941,2903,drinking_water,Wandbrunnen mit Vogelrelief
146924233,2903,drinking_water,Notwasserbrunnen
146936556,2601,bank,Zürcher Kantonalbank
148282854,2701,tourist_info,
148466657,2303,cafe,Marche Cafébar
149454336,2031,recycling_glass,
150998064,2701,tourist_info,
151352939,2701,tourist_info,
153292989,2030,recycling,
153538196,2303,cafe,Chutze
171100090,2004,post_box,
171100392,2005,post_office,
171120996,2501,supermarket,Spar
173506700,2701,tourist_info,Niederurdorf
177854030,2701,tourist_info,
181285354,2701,tourist_info,
181285450,2701,tourist_info,
185627927,2501,supermarket,Migros
186993743,2701,tourist_info,Bösingen
187161789,2503,kiosk,k kiosk
190949817,2301,restaurant,Frohsinn
190954396,2701,tourist_info,Brägji
190969200,2701,tourist_info,
190969207,2701,tourist_info,
190976766,2701,tourist_info,Ober Bergli
190979159,2301,restaurant,Blümlisalp
190979159,2401,hotel,Blümlisalp
190985095,2701,tourist_info,Chindbettipass
192438473,2701,tourist_info,Fribourg - Schönberg
192438875,2701,tourist_info,Chastels
192438912,2701,tourist_info,Balliswil
192705347,2301,restaurant,Eierhals
192894525,2701,tourist_info,
194654749,2741,picnic_site,
199304959,2701,tourist_info,
199304961,2701,tourist_info,
200761128,2701,tourist_info,Adlerhof
201499848,2903,drinking_water,Froschbrunnen
202180107,2701,tourist_info,Gretzenäcker
202180250,2301,restaurant,Restaurant Beringer Randenturm
203423470,2901,toilet,
203469197,2005,post_office,Post Uzwil
204988220,2701,tourist_info,
204988962,2701,tourist_info,
205191805,2701,tourist_info,Puntraschigna Laret
205191812,2701,tourist_info,
205193436,2701,tourist_info,
205222873,2701,tourist_info,
206141094,2004,post_box,
206141098,2030,recycling,
206188287,2701,tourist_info,
206188288,2701,tourist_info,Vorderguldenen
206305781,2701,tourist_info,Milchhüttli
206305903,2205,playground,
206305904,2901,toilet,
206357901,2501,supermarket,Migros
206381258,2401,hotel,Flora
206390644,2701,tourist_info,Wasserfall
206390646,2701,tourist_info,Wasserfall
206391035,2701,tourist_info,Ober Faden
207110412,2257,ice_rink,Kunsteisbahn Langenthal Schoren
207261482,2701,tourist_info,
207716415,2701,tourist_info,Summerau
207933851,2502,bakery,Honold
208515690,2401,hotel,Les Trois Rois
208707063,2701,tourist_info,
209552685,2701,tourist_info,
210319349,2701,tourist_info,
210371793,2701,tourist_info,
210371796,2701,tourist_info,
210378174,2701,tourist_info,
210382879,2701,tourist_info,
210401769,2701,tourist_info,Co Di Porta
210420923,2701,tourist_info,Morghegno
210938696,2701,tourist_info,Bleienbach
211155877,2005,post_office,Poststelle 8021 Zürich 1 Sihlpost
211167053,2004,post_box,
213210378,2901,toilet,
213210946,2007,library,Bödeli Bibliothek
213230419,2203,cinema,Cine Rex
213302497,2301,restaurant,Restaurant Bar Sonnenhof
213320745,2030,recycling,
213320817,2301,restaurant,Gasthof zur Krone
213543453,2031,recycling_glass,
213644621,2701,tourist_info,
213677566,2701,tourist_info,
213786201,2701,tourist_info,Waldhüsli
216018853,2701,tourist_info,Berkenbrücke
216187804,2008,town_hall,
216187807,2005,post_office,
216199023,2723,monument,Forchdenkmal
216199023,2721,attraction,Forchdenkmal
216201741,2701,tourist_info,
216270791,2004,post_box,
219096594,2701,tourist_info,
220030477,2501,supermarket,Aldi
220293517,2082,school,Graben
220686094,2501,supermarket,Coop
220803533,2201,theatre,Stadttheater Langenthal
220830800,2301,restaurant,Dogan’s Langenthal
220830810,2005,post_office,Langenthal 1
220847433,2302,fast_food,McDonald's
221297573,2005,post_office,
223246159,2701,tourist_info,
224161304,2511,convenience,Coop Pronto
227597896,2301,restaurant,Spiisbeiz Aberen
227607011,2903,drinking_water,
227608306,2903,drinking_water,
227608306,2962,water_well,
229812369,2004,post_box,
233160676,2502,bakery,Steiner
233267572,2701,tourist_info,
233267579,2701,tourist_info,
233272580,2701,tourist_info,Sprümüli
233484652,2701,tourist_info,Utigen
233486043,2701,tourist_info,
234833416,2903,drinking_water,
234841432,2904,fountain,
235231410,2901,toilet,
235232230,2901,toilet,
235315448,2004,post_box,
235553047,2601,bank,Raiffeisenbank Benken
235648516,2701,tourist_info,
235648593,2701,tourist_info,Süessblätz
235906737,2601,bank,Bank Linth
236311379,2501,supermarket,Volg
239976724,2901,toilet,
240085571,2701,tourist_info,Ruessen
240101574,2701,tourist_info,
240101578,2701,tourist_info,
240102167,2902,bench,
240144421,2701,tourist_info,
240330936,2701,tourist_info,
240354373,2701,tourist_info,Stocken
240585664,2004,post_box,
240714137,2903,drinking_water,
240741982,2304,pub,Löwen
240797025,2004,post_box,
240857489,2701,tourist_info,
240857929,2005,post_office,Post Siebnen
240942868,2201,theatre,Theater Winterthur
240970435,2907,camera_surveillance,
240981599,2907,camera_surveillance,
240990449,2084,college,"BBZ Schaffhausen, Zentrum"
241069443,2301,restaurant,Tufternhütte
241069444,2301,restaurant,Rothorn
241069447,2301,restaurant,Sunnegga
241298934,2501,supermarket,Coop
241299335,2304,pub,Chrämerhuus
242340160,2701,tourist_info,
242373869,2701,tourist_info,Erlenbach Allmend
242406393,2701,tourist_info,Hauptikon
242412517,2701,tourist_info,
242557373,2301,restaurant,Rössli
242717381,2701,tourist_info,Madiswil/Station
243057723,2301,restaurant,Traube
243092678,2701,tourist_info,
243155987,2501,supermarket,Migros
243155992,2501,supermarket,CC Prodega
243214928,2030,recycling,
243497542,2083,kindergarten,
243501296,2701,tourist_info,Oberiberg Tschalun
243501369,2701,tourist_info,Oberiberg Kirche
243522720,2401,hotel,Gürgaletsch
243718973,2005,post_office,Wangen an der Aare
243721697,2301,restaurant,Bergrestaurant Iltios
243721700,2301,restaurant,Gipfelrestaurant Chäserrugg
243748199,2903,drinking_water,Träne-Brünneli
243762973,2701,tourist_info,Breiti
244068220,2701,tourist_info,
244068259,2701,tourist_info,
244068286,2701,tourist_info,
244068294,2701,tourist_info,
244068389,2701,tourist_info,
244206505,2903,drinking_water,
244207723,2701,tourist_info,
244208104,2741,picnic_site,
244209453,2502,bakery,Café Hirschen
244211161,2301,restaurant,Säntisblick
244444037,2101,pharmacy,SunStore
244500321,2742,viewpoint,Aussichtsturm
244527062,2004,post_box,
244998300,2701,tourist_info,Dornegg
245000346,2004,post_box,
245001128,2301,restaurant,Seeblick
245455175,2203,cinema,Kino Sterk
245576017,2301,restaurant,Bahnhofbuffet
245939180,2004,post_box,
246106941,2004,post_box,
246107535,2004,post_box,
246249849,2511,convenience,Migrolino
246249851,2101,pharmacy,Medbase Apotheke Zentrum Töss
246249855,2101,pharmacy,Adler-Apotheke
246249861,2301,restaurant,Tibits
246249874,2515,bookshop,Obergass Bücher
246249876,2512,clothes,H&M
246251884,2401,hotel,Krone
246252799,2303,cafe,Kafisatz
246253649,2303,cafe,Vollenweider
246253651,2301,restaurant,Casinotheater Restaurant Fredi
246253655,2304,pub,Albani
246256299,2701,tourist_info,Rovray
246533376,2501,supermarket,Migros
246624890,2701,tourist_info,
246634582,2701,tourist_info,
246634754,2701,tourist_info,Tüfelsbrugg
246634756,2701,tourist_info,
246634810,2701,tourist_info,
246650997,2001,police,Stützpunkt Schmerikon
246651103,2004,post_box,
246651117,2082,school,
246651193,2004,post_box,
246652001,2501,supermarket,Coop
246652002,2501,supermarket,Denner
246658336,2524,outdoor_shop,Kuster Sport AG
246658345,2541,car_dealership,
246658578,2543,doityourself,Jumbo
246659357,2251,sports_centre,Hallen- und Seebad Schmerikon
246675408,2004,post_box,
246677030,2031,recycling_glass,
246781227,2202,nightclub,Salzhaus
246782902,2004,post_box,
246784824,2004,post_box,
246803578,2301,restaurant,Restaurant Tödi
246803579,2501,supermarket,Volg
246803580,2602,atm,Banca Cantunala Grischuna
247046549,2305,bar,La Famusa
